"count","holiday","humidity","registered","summer","temp","windspeed","workingday"
127,0,74,103,0,29.52,0,1
119,0,52,95,1,22.96,12.998,1
58,0,56,49,0,12.3,16.9979,0
160,0,38,133,1,24.6,7.0015,1
74,0,40,70,0,8.2,8.9981,1
99,0,80,98,0,9.02,8.9981,1
88,0,70,82,0,13.12,7.0015,1
390,0,62,175,0,31.16,7.0015,0
48,0,55,48,0,9.02,15.0013,1
14,0,53,7,1,24.6,8.9981,1
5,0,67,4,1,18.86,6.0032,1
373,0,59,293,0,34.44,22.0028,1
5,0,82,4,1,20.5,11.0014,0
347,0,94,325,1,21.32,19.9995,1
137,0,35,101,1,22.96,6.0032,1
16,0,68,15,1,22.14,8.9981,1
9,0,100,9,0,8.2,6.0032,0
11,0,75,11,0,9.84,12.998,1
23,0,63,22,0,5.74,8.9981,0
105,0,45,81,0,20.5,15.0013,1
20,0,75,19,0,8.2,6.0032,0
371,0,77,350,1,19.68,15.0013,1
125,0,25,90,0,20.5,0,1
7,0,45,7,0,2.46,7.0015,1
159,0,82,126,1,18.86,6.0032,0
196,0,41,161,1,27.06,19.0012,1
12,0,61,4,0,28.7,15.0013,1
5,0,73,5,1,22.14,22.0028,1
496,0,55,426,0,32.8,11.0014,1
1,0,37,1,0,9.02,35.0008,1
33,0,66,23,0,14.76,8.9981,0
314,0,69,268,1,25.42,8.9981,1
39,0,70,39,0,10.66,22.0028,1
39,0,65,24,0,28.7,7.0015,1
113,0,87,109,1,13.94,11.0014,1
44,0,0,43,0,15.58,19.0012,1
25,0,81,20,0,12.3,7.0015,0
257,0,47,209,1,26.24,15.0013,1
226,0,88,157,1,21.32,26.0027,1
6,0,100,6,0,13.94,6.0032,1
459,0,83,435,1,22.96,19.0012,1
207,0,44,167,1,34.44,8.9981,1
161,0,33,107,1,25.42,16.9979,1
5,0,69,5,0,27.06,6.0032,0
140,0,70,107,0,30.34,7.0015,1
153,0,58,131,1,30.34,11.0014,1
65,0,67,63,1,19.68,0,1
129,0,46,106,0,13.94,15.0013,1
313,0,42,265,0,20.5,12.998,1
142,0,52,112,0,33.62,8.9981,1
32,0,51,29,0,9.02,16.9979,0
113,0,56,107,1,22.14,19.9995,1
193,0,51,117,1,27.88,0,1
1,0,50,0,0,4.92,19.0012,1
68,0,44,63,0,9.02,22.0028,1
44,0,45,39,0,12.3,19.0012,0
92,0,82,71,1,18.86,8.9981,0
192,0,31,135,1,26.24,22.0028,1
42,0,41,39,0,9.02,26.0027,1
200,0,33,170,1,37.72,8.9981,1
31,0,100,27,0,17.22,19.9995,0
304,0,88,216,1,22.96,15.0013,0
53,0,40,50,0,8.2,0,1
76,0,49,65,0,13.12,19.0012,1
3,0,86,3,0,8.2,22.0028,1
4,1,83,3,0,26.24,8.9981,0
1,0,63,1,0,5.74,7.0015,1
55,0,100,50,0,9.02,0,0
110,0,19,91,0,22.14,27.9993,1
155,0,41,107,0,35.26,0,1
36,0,66,35,0,16.4,12.998,1
5,0,94,4,1,15.58,16.9979,1
144,0,58,97,0,28.7,15.0013,0
92,0,34,79,0,8.2,30.0026,0
3,0,79,3,1,28.7,11.0014,1
6,0,83,6,1,25.42,0,1
30,0,35,27,0,16.4,23.9994,0
274,0,32,256,0,23.78,19.9995,1
138,0,78,94,1,23.78,19.0012,1
52,0,93,47,0,9.84,12.998,1
32,0,80,27,0,9.02,0,0
311,0,58,191,1,31.16,6.0032,0
241,0,79,175,0,28.7,12.998,1
76,0,71,67,0,13.94,11.0014,0
148,0,42,111,0,36.9,23.9994,1
95,0,55,92,0,6.56,6.0032,1
122,0,72,114,1,20.5,8.9981,1
113,0,57,90,1,26.24,6.0032,0
162,0,40,158,0,8.2,19.0012,1
2,0,94,1,0,17.22,23.9994,0
112,0,39,86,0,13.12,30.0026,0
257,0,55,247,0,9.02,12.998,1
93,1,47,80,0,7.38,8.9981,0
152,0,32,94,0,14.76,31.0009,0
18,1,76,10,1,16.4,0,0
126,0,78,116,1,24.6,8.9981,1
6,0,68,6,1,22.96,7.0015,1
17,0,36,17,0,4.1,23.9994,1
115,0,45,87,1,21.32,11.0014,1
248,0,94,179,1,22.14,8.9981,0
165,0,39,110,0,34.44,11.0014,1
4,0,93,4,1,14.76,6.0032,0
436,1,46,196,0,32.8,0,0
144,0,44,93,1,17.22,12.998,0
15,0,80,13,0,5.74,0,0
106,0,68,84,1,22.14,19.0012,1
354,0,38,187,1,18.86,26.0027,0
90,0,92,89,0,9.84,7.0015,1
15,0,65,14,0,9.84,0,1
164,0,59,104,0,19.68,23.9994,0
127,0,88,105,1,22.96,6.0032,1
201,0,51,123,0,29.52,11.0014,0
89,0,52,74,0,12.3,16.9979,0
141,0,72,96,1,18.86,8.9981,0
157,0,51,95,0,14.76,23.9994,0
19,0,93,18,0,6.56,6.0032,1
3,0,93,3,0,9.02,8.9981,1
55,0,49,44,0,12.3,15.0013,1
118,0,39,92,0,12.3,19.0012,0
32,0,88,30,1,23.78,11.0014,1
416,0,41,249,0,33.62,15.0013,0
185,0,62,162,0,16.4,16.9979,1
226,0,56,185,1,24.6,0,1
12,0,70,7,1,10.66,7.0015,0
2,0,69,2,0,6.56,0,1
1,0,71,1,1,14.76,7.0015,1
54,0,80,49,0,9.02,6.0032,1
279,0,100,204,1,21.32,6.0032,0
8,0,93,8,0,9.02,8.9981,0
428,0,74,397,0,29.52,7.0015,1
62,0,28,55,0,12.3,12.998,1
56,0,63,51,1,14.76,27.9993,1
98,0,25,73,0,15.58,7.0015,1
6,0,100,6,1,10.66,11.0014,1
327,0,83,269,1,25.42,19.0012,1
25,0,78,17,0,26.24,6.0032,0
82,1,47,76,0,8.2,11.0014,0
51,0,86,49,0,7.38,0,1
100,0,59,78,1,20.5,7.0015,0
40,0,80,32,0,9.02,0,0
183,0,46,141,1,32.8,19.0012,1
119,1,83,76,0,26.24,6.0032,0
49,0,44,49,0,9.02,23.9994,1
33,0,77,26,1,17.22,6.0032,0
84,0,41,71,1,18.86,19.0012,1
283,0,83,253,1,23.78,27.9993,1
177,0,83,149,1,23.78,0,1
107,0,64,88,1,22.14,12.998,1
1,0,93,1,0,12.3,11.0014,0
127,0,77,95,1,21.32,6.0032,0
205,0,48,176,1,21.32,7.0015,1
7,0,72,5,0,18.04,19.0012,1
125,0,28,111,0,12.3,12.998,1
109,0,94,102,1,21.32,11.0014,1
5,0,93,5,1,12.3,15.0013,0
30,0,66,29,1,13.94,16.9979,1
53,0,46,43,0,14.76,22.0028,0
124,0,52,122,0,9.84,19.0012,1
339,0,55,308,1,18.86,19.9995,1
88,0,61,86,0,12.3,6.0032,1
1,0,93,1,0,9.02,8.9981,1
104,0,58,94,0,15.58,26.0027,1
44,0,77,34,0,18.04,19.9995,0
452,1,41,216,0,33.62,0,0
390,0,49,224,1,24.6,8.9981,0
96,0,67,77,1,17.22,6.0032,0
83,0,80,83,0,6.56,8.9981,1
93,0,83,74,1,26.24,7.0015,0
230,0,62,171,1,30.34,8.9981,0
36,0,87,24,1,15.58,6.0032,0
30,0,64,27,0,24.6,8.9981,1
12,0,65,8,1,25.42,11.0014,0
13,0,94,12,1,18.86,12.998,1
5,0,42,5,0,12.3,51.9987,1
16,0,55,13,0,7.38,0,0
9,0,100,9,0,9.02,27.9993,0
53,0,87,48,1,15.58,6.0032,0
135,0,48,99,1,21.32,6.0032,1
97,0,56,79,0,9.84,12.998,1
153,0,83,115,1,22.96,27.9993,1
80,0,27,76,0,8.2,19.9995,1
121,0,82,86,1,18.86,0,0
52,0,64,49,0,7.38,8.9981,1
76,0,76,66,0,15.58,22.0028,1
343,0,30,182,1,22.14,23.9994,0
182,0,48,179,0,10.66,12.998,1
248,0,27,209,0,14.76,15.0013,1
1,0,74,1,0,7.38,16.9979,1
200,0,34,145,1,28.7,16.9979,1
1,0,93,1,0,12.3,11.0014,1
24,0,100,22,1,17.22,0,0
401,0,32,241,0,34.44,0,0
52,0,82,47,1,17.22,6.0032,0
87,0,66,70,0,16.4,15.0013,1
5,0,82,4,1,16.4,7.0015,0
330,0,44,273,1,27.06,11.0014,1
21,0,88,21,1,25.42,0,1
32,0,51,31,0,9.02,8.9981,0
598,0,38,539,1,25.42,16.9979,1
130,0,51,127,0,7.38,11.0014,1
82,0,88,64,1,20.5,8.9981,0
306,0,30,163,1,22.96,30.0026,0
150,0,62,97,1,29.52,0,0
78,0,66,56,0,13.12,12.998,1
121,0,63,110,1,20.5,16.9979,1
15,1,62,9,1,18.04,0,0
20,0,100,17,0,8.2,6.0032,0
13,0,60,10,0,10.66,6.0032,0
4,0,87,4,0,11.48,0,1
239,0,49,214,1,22.14,12.998,1
417,0,54,256,1,28.7,0,0
56,0,40,53,0,6.56,22.0028,1
15,0,88,14,1,20.5,39.0007,0
114,0,46,93,0,15.58,22.0028,1
136,0,76,64,1,13.94,26.0027,0
174,0,29,127,0,13.94,27.9993,0
15,0,41,15,0,9.02,6.0032,1
32,0,82,27,0,16.4,19.0012,0
163,0,44,125,0,35.26,19.9995,1
45,0,44,37,1,17.22,15.0013,0
272,0,88,194,1,22.96,12.998,0
383,0,51,290,1,29.52,26.0027,1
209,0,77,180,1,22.14,19.0012,1
199,0,41,148,1,25.42,15.0013,1
256,0,41,132,0,18.86,26.0027,0
115,0,41,99,1,18.86,12.998,1
150,0,28,144,0,16.4,35.0008,1
53,0,61,33,1,13.12,11.0014,0
377,0,46,244,0,33.62,19.0012,0
1,0,86,1,1,13.94,8.9981,1
36,0,76,24,0,15.58,16.9979,0
190,0,78,137,1,27.06,15.0013,0
165,0,73,111,1,26.24,11.0014,0
116,0,46,89,0,33.62,8.9981,1
26,0,94,19,1,22.14,11.0014,0
15,0,59,11,1,21.32,6.0032,0
2,0,66,2,0,13.94,0,0
50,0,29,40,0,8.2,6.0032,1
182,0,70,114,0,28.7,16.9979,0
151,0,72,105,1,18.86,15.0013,1
66,0,34,59,0,13.94,19.9995,1
127,0,65,83,1,22.14,11.0014,1
78,0,25,52,0,14.76,11.0014,1
27,0,60,22,0,10.66,0,0
137,0,47,135,0,8.2,35.0008,1
59,0,62,48,0,16.4,26.0027,1
443,0,79,415,0,28.7,12.998,1
165,0,28,123,1,30.34,26.0027,1
13,0,94,11,1,22.96,7.0015,1
20,0,60,20,0,10.66,22.0028,0
105,0,45,86,0,12.3,22.0028,0
72,0,74,59,1,27.88,6.0032,0
349,1,55,172,0,31.16,6.0032,0
189,0,44,149,1,34.44,7.0015,1
98,0,87,71,1,13.94,7.0015,0
387,0,88,361,1,20.5,12.998,1
203,0,43,136,0,33.62,7.0015,1
120,0,82,93,1,18.04,8.9981,1
55,0,75,49,0,9.84,7.0015,1
13,0,70,12,1,9.84,7.0015,1
91,0,87,87,0,13.12,12.998,1
79,0,51,71,0,9.02,19.0012,0
2,0,93,1,0,9.02,8.9981,1
263,0,26,180,0,32.8,0,1
207,0,74,173,1,30.34,15.0013,1
37,0,81,34,0,11.48,6.0032,1
21,0,67,20,1,19.68,19.0012,1
17,0,74,10,1,27.06,8.9981,0
101,0,76,79,0,16.4,16.9979,1
8,0,75,7,0,9.84,0,0
34,0,0,30,0,17.22,15.0013,1
299,0,78,281,1,25.42,7.0015,1
3,0,34,2,0,21.32,27.9993,0
239,0,64,178,1,22.96,0,0
33,0,55,32,0,8.2,15.0013,1
53,0,23,43,0,21.32,16.9979,1
139,0,69,77,1,26.24,27.9993,1
101,0,41,86,0,19.68,15.0013,1
20,0,69,19,0,27.06,0,1
22,0,50,12,1,25.42,7.0015,1
165,0,83,132,1,22.96,19.0012,1
62,0,93,52,0,13.12,22.0028,1
63,0,46,58,0,13.94,8.9981,1
88,0,61,84,0,11.48,0,1
169,0,49,128,1,22.96,11.0014,1
232,0,78,192,1,26.24,7.0015,1
63,0,71,56,0,14.76,0,0
145,0,26,142,0,11.48,8.9981,1
203,0,52,173,1,22.14,0,1
159,0,41,155,0,9.02,11.0014,1
